Product Name,Image,Description,Price,Quantity,Products Url,Products Model,Products Weight,Products Weight Unit,Is Feature (Yes/ No),Video EmbedCode Link,Products Max Stock,category Name
Modern Sanganeri Print Bed Sheet - MSP 1507 Blue,3515,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm X 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Modern Sanganeri Print Bed Sheet - MSP 1507 Green,3516,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm X 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Modern Sanganeri Print Bed Sheet - MSP 1506 Brown,3517,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm X 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Modern Sanganeri Print Bed Sheet - MSP 1506 Maroon,3518,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm X 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Modern Sanganeri Print Bed Sheet - MSP 1506 Blue,3519,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm X 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Modern Sanganeri Print Bed Sheet - MSP 1506 Grey,3520,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm X 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Modern Sanganeri Print Bed Sheet - MSP 1505 Blue,3521,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm X 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Modern Sanganeri Print Bed Sheet - MSP 1505 Brown,3522,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm X 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Modern Sanganeri Print Bed Sheet - MSP 1504 Grey,3523,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm X 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Modern Sanganeri Print Bed Sheet - MSP 1504 Pink,3524,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm X 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Modern Sanganeri Print Bed Sheet - MSP 1504 Brown,3525,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm X 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Modern Sanganeri Print Bed Sheet - MSP 1503 Brown,3526,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm X 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Modern Sanganeri Print Bed Sheet - MSP 1503 Grey,3527,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm X 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Modern Sanganeri Print Bed Sheet - MSP 1503 Maroon,3528,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm X 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Modern Sanganeri Print Bed Sheet - MSP 1503 Light Green,3529,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm X 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Modern Sanganeri Print Bed Sheet - MSP 1502 Blue,3530,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm X 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Modern Sanganeri Print Bed Sheet - MSP 1502 Maroon,3531,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm X 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Modern Sanganeri Print Bed Sheet - MSP 1502 Pink,3532,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm X 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Modern Sanganeri Print Bed Sheet - MSP 1501 Blue,3533,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm X 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Modern Sanganeri Print Bed Sheet - MSP 1501 Green,3534,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm X 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Modern Sanganeri Print Bed Sheet - MSP 1501 Brown,3535,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm X 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Modern Sanganeri Print Bed Sheet - MSP 1501 Orange,3536,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm X 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
